Study_Program_ID,Name (1),Name (2),Name (3),Link,Credits,GF
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20563] What Holds Society Together?,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/800875/study-year/1619,2,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20564] What is Life,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/693302/study-year/1619,2,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30564] What is Life,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/693305/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30108] What is Space? What is Time?,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/692969/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20102] What is Time?,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679968/study-year/1619,2,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31109] What Can I Know? - Classics of Epistemology,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1187595/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21109] What Can I Know? - Classics of Epistemology,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1057421/study-year/1619,2,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10450] When Engineers Become Managers,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679975/study-year/1619,1,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10626] Communicating Science,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/714392/study-year/1619,1,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21118] How to Manage Science,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/985148/study-year/1619,2,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30721] Philosophy of Engineering Sciences,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/730315/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20721] Philosophy of Engineering Sciences,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/730312/study-year/1619,2,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10029] Writer's Lab,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679978/study-year/1619,1,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA20322] Coincidence, Luck, and Catastrophe",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/693315/study-year/1619,2,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA30322] Coincidence, Luck, and Catastrophe",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/693318/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21102] 1914-1918: Science. Technology. War.,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1070377/study-year/1619,2,1
121,Support Electives,Project Weeks,,,,1
121,Support Electives,Project Weeks,[SOT10087] Project Weeks: Developing AI-Powered Educational Interventions for an Attention-Aware Video Player,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4290888/study-year/1619,4,1
121,Support Electives,Project Weeks,[SOT53404] Academic Prompt Engineering and Management: a Reflexive Introduction,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4076016/study-year/1619,3,1
121,Support Electives,Project Weeks,[SOT53405] Academic Prompt Engineering and Management: Responsible Use in Action,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4076029/study-year/1619,3,1
121,Support Electives,Project Weeks,[ED120053] AND Foundation Seminar,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3668755/study-year/1619,3,1
121,Support Electives,Project Weeks,[WI001284] Behavioral Economics meets real world challenges: An interdisciplinary project rally,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2714841/study-year/1619,6,1
121,Support Electives,Project Weeks,[MGT001410] ChangeMakers: Entrepreneurial and Design Competencies for Societal Transformation,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3639828/study-year/1619,6,1
121,Support Electives,Project Weeks,"[ED130100] Critical Making: Uncovering Biases, Rapid Prototyping, and Designing for Engagement",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4176654/study-year/1619,6,1
121,Support Electives,Project Weeks,[SOT46406] Data Governance in Action,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4076105/study-year/1619,6,1
121,Support Electives,Project Weeks,[SOT10084] Design Challenge: Addressing the Climate Crisis Through Gaming Simulation,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4076908/study-year/1619,6,1
121,Support Electives,Project Weeks,[SOT86812] Development of Data Analysis Tools and Communication Strategies to Address Harmful Online Content,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3591730/study-year/1619,6,1
121,Support Electives,Project Weeks,[BGU32022] The Finite Element Method for Fluid-Structure Interaction with Open-Source Software,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/996862/study-year/1619,3,1
121,Support Electives,Project Weeks,[SG860024] Football Analytics Hackathon,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3555038/study-year/1619,5,1
121,Support Electives,Project Weeks,[MGT001447] Future Making & Creativity,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4078123/study-year/1619,6,1
121,Support Electives,Project Weeks,[MGT001435] Impact Entrepreneurship for Transformational Change,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3884771/study-year/1619,9,1
121,Support Electives,Project Weeks,[MGT001346] Impact School,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3239832/study-year/1619,6,1
121,Support Electives,Project Weeks,[MGT001348] Innovation Sprint,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3239842/study-year/1619,6,1
121,Support Electives,Project Weeks,[AR17093] Hospital Building I,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/461345/study-year/1619,3,1
121,Support Electives,Project Weeks,[MGT001396] Narratives for Impact,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3470523/study-year/1619,6,1
121,Support Electives,Project Weeks,[WI001141] Principled Entrepreneurial Decisions,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1412295/study-year/1619,6,1
121,Support Electives,Project Weeks,[SOT87318] Project Week: AI Ethics Research & Creative Science Communication,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4064475/study-year/1619,3,1
121,Support Electives,Project Weeks,"[SOT86089] Project Week: AI, Society, and Governance",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4064474/study-year/1619,3,1
121,Support Electives,Project Weeks,[SOT86072] Project Week: Application Project: Public Sector,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025078/study-year/1619,6,1
121,Support Electives,Project Weeks,[MHP01001] Project Week: Assessment in Neurological Diseases and Disorders,,3,1
121,Support Electives,Project Weeks,"[SOT86081] Project Week: GovTech Design Lab: Harnessing AI, Earth Observation and Data Storytelling to Tackle Climate Security and Conflict",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4064473/study-year/1619,6,1
121,Support Electives,Project Weeks,[MHP00003] Project Week: New Technologies in Neurorehabilitation and Motor Learning,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4061442/study-year/1619,5,1
121,Support Electives,Project Weeks,"[MHP00002] Project Week: Sensors and Wearables for Automated Detection of Nutrition, Physical Activity, and Sleep",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3901169/study-year/1619,4,1
121,Support Electives,Project Weeks,[MGT001443] Project Week 2024/25: Conflicts in Mining Critical Materials: Compromising in Sustainability Strategies,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4059246/study-year/1619,4,1
121,Support Electives,Project Weeks,[SOT62403] Project Week: Creative Mind Change. A Creativity Workshop,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4076035/study-year/1619,2,1
121,Support Electives,Project Weeks,[ED120117] Project Week: Design Futuring,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4075961/study-year/1619,6,1
121,Support Electives,Project Weeks,[ED120112] Projectweek: Diversity in urban design,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4051599/study-year/1619,3,1
121,Support Electives,Project Weeks,[ED150040] Project week: Future Mobility Camp,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4064375/study-year/1619,3,1
121,Support Electives,Project Weeks,[MGT001445] Project Week: AI and Business: Bridging Theory and Practice in Business Applications,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4064383/study-year/1619,12,1
121,Support Electives,Project Weeks,[CIT433019] Project Week Medical Technology Prototype,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3770184/study-year/1619,2,1
121,Support Electives,Project Weeks,[MHP00008] Project Week: Sustainable Group Travels in Winter for Children and Adolescents,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4067170/study-year/1619,4,1
121,Support Electives,Project Weeks,[ED120118] Project Week: New Technologies for Design Research,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4075965/study-year/1619,6,1
121,Support Electives,Project Weeks,[ED180030] Project Week: Wind Energy in Bavaria - How to impart Knowledge?,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4059617/study-year/1619,4,1
121,Support Electives,Project Weeks,[CIT6430001] Project Week 1000+,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3640608/study-year/1619,2,1
121,Support Electives,Project Weeks,[ED150038] Project Weeks: Applied Citizen Participation,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4044614/study-year/1619,3,1
121,Support Electives,Project Weeks,[ED160044] Project Weeks: Applied Surgineering,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4075352/study-year/1619,4,1
121,Support Electives,Project Weeks,[SOT10082] Project Weeks: Data Design Studio for AI-Powered EdTech,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4064552/study-year/1619,2,1
121,Support Electives,Project Weeks,[SOT10083] Project Weeks: Decision Education,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4060803/study-year/1619,5,1
121,Support Electives,Project Weeks,[SZ0361] Projekt Weeks: German as a Foreign Language B2.2 -  Sustainability using the example of a national park,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4057381/study-year/1619,6,1
121,Support Electives,Project Weeks,[SOT10081] Project Weeks: Communicating Curiosity - A Science Outreach Pop-Up Exhibition,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4059254/study-year/1619,5,1
121,Support Electives,Project Weeks,[CLA21901] Roles. Clichés. Visions. Science and Technology in the View of Literature and Theater,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1458680/study-year/1619,2,1
121,Support Electives,Project Weeks,[BGU51011] Special Topics in timber engineering and building construction,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/814573/study-year/1619,3,1
121,Support Electives,Project Weeks,[ED120119] Urban Transitions Lab. Co-Designing Sustainable Change,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4076289/study-year/1619,3,1
121,Support Electives,[IN9971] Accepted Support Elective,,,,1
121,Support Electives,[IN9972] Accepted Support Elective,,,,1
121,Support Electives,[IN9973] Accepted Support Elective,,,,1
121,Support Electives,[IN9974] Accepted Support Elective,,,,1
121,Support Electives,"[ED0038] Technology, Economy, Society",,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/582571/study-year/1619,3,1
121,Support Electives,[ED0217] Advanced didactical topics for tutors,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/735585/study-year/1619,4,1
121,Support Electives,[ED0341] STS 2: Philosophy of Science and Technology,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1281035/study-year/1619,5,1
121,Support Electives,[MGT000159] Business Plan - Basic Course (Business Idea and Market),,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4079368/study-year/1619,6,1
121,Support Electives,[SOT10057] Psychology of Learning and Instructional Design of AI-based Systems,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3771355/study-year/1619,6,1
121,Support Electives,[SOT10069] Introduction to Psychology and Human Behavior,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3846769/study-year/1619,3,1
121,Support Electives,[CIT6320000] Advisor Advanced Training,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3567443/study-year/1619,6,1
121,Support Electives,[SOT86062] AI Regulation & Law (3 ECTS),,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4106581/study-year/1619,3,1
121,Support Electives,[SOT86063] AI Regulation & Law (6 ECTS),,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4106608/study-year/1619,6,1
121,Support Electives,[SOT86075] Algorithms & Fundamental Rights,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025090/study-year/1619,6,1
121,Support Electives,[SOT86097] Aligning Generative AI to Social Values (3 ECTS),,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4096730/study-year/1619,3,1
121,Support Electives,[SOT86074] Aligning Generative AI to Social Values (6 ECTS),,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025086/study-year/1619,6,1
121,Support Electives,[POL10500] Comparative Politics - Fundamentals,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1252027/study-year/1619,6,1
121,Support Electives,[SOT56401] Applied Philosophy of Quantum Theory,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3842656/study-year/1619,6,1
121,Support Electives,"[WI100180] Business Plan - Advanced Course (Business Models, Sales and Finance)",,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/969686/study-year/1619,6,1
121,Support Electives,[WI001291] Competition Law and Entrepreneurial Strategies,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2796194/study-year/1619,6,1
121,Support Electives,[SOT46401] Data Ethics and Governance,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025776/study-year/1619,6,1
121,Support Electives,[SOT86060] Data Regulation & Law (3 ECTS),,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4108928/study-year/1619,3,1
121,Support Electives,[SOT86061] Data Regulation & Law (6 ECTS),,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4106880/study-year/1619,6,1
121,Support Electives,[IN9044] Data Privacy,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1095636/study-year/1619,4,1
121,Support Electives,[SOT82521] Debate Course with Media Law Content,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3440835/study-year/1619,6,1
121,Support Electives,[SOT82506] The Judge and his Hacker,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3177853/study-year/1619,3,1
121,Support Electives,[SOT82533] Lawful Hacking,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3668600/study-year/1619,6,1
121,Support Electives,[IN9028] Pedagogical Training in Didactics for Tutors,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473930/study-year/1619,4,1
121,Support Electives,[CIT431012] Digital Changemaker Course,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3839786/study-year/1619,9,1
121,Support Electives,"[POL67002] Digital Sustainability Transformation of, by and for the TUM",,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3022081/study-year/1619,6,1
121,Support Electives,[IN9006] Entrepreneurship for Small Software-oriented Enterprises,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473891/study-year/1619,2,1
121,Support Electives,[SOT87317] Ethics in Artificial Intelligence,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3907351/study-year/1619,3,1
121,Support Electives,[POL70070] Ethics of Technology,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1412347/study-year/1619,6,1
121,Support Electives,[IN9017] Entrepreneurship,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473910/study-year/1619,4,1
121,Support Electives,[SOT86051] Explainable AI -- A Comprehensive Seminar on Transparent and Ethical AI,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3509066/study-year/1619,6,1
121,Support Electives,[SOT86054] Exploring Unresolved Challenges of Large Language Models,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3585941/study-year/1619,6,1
121,Support Electives,[SOT86082] Global Governance of AI,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025119/study-year/1619,6,1
121,Support Electives,"[POL60900] Information Technologies, Protest, and Conflict",,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4032753/study-year/1619,6,1
121,Support Electives,[MGT001347] Innovation Facilitator,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3239837/study-year/1619,6,1
121,Support Electives,[IN9048] Innovation Generation in the Healthcare Domain,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1339018/study-year/1619,6,1
121,Support Electives,[WI000285] Innovative Entrepreneurs - Leadership of High-Tech Companies,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/261605/study-year/1619,3,1
121,Support Electives,,,,,1
121,Support Electives,[SOT86084] Introduction to Business Law,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025127/study-year/1619,6,1
121,Support Electives,"[IN9046] IT Law in Public Administrations: E-Government Act, IT Security and Procurement",,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1200390/study-year/1619,5,1
121,Support Electives,"[SOT82522] Crises, Catastrophies and Exceptional Situations in Law",,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3440849/study-year/1619,6,1
121,Support Electives,[CIT6230000] Learning through Teaching: Programming Courses at Schools,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3501529/study-year/1619,3,1
121,Support Electives,[SOT86066] Machine Learning and Society (3 ECTS),,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3844317/study-year/1619,3,1
121,Support Electives,[SOT86065] Machine Learning and Society (6 ECTS),,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3844312/study-year/1619,6,1
121,Support Electives,[IN9036] Master Your Thesis!,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/559107/study-year/1619,4,1
121,Support Electives,[SOT82530] Media Law and Social Media,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3440855/study-year/1619,6,1
121,Support Electives,[SOT86076] Open Data - Open Science,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025095/study-year/1619,6,1
121,Support Electives,[SOT53406] Open Data - Open Science (Introduction),,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4275569/study-year/1619,3,1
121,Support Electives,[SOT56307] Philosophy of Artificial Intelligence: Key Readings,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3786742/study-year/1619,6,1
121,Support Electives,[POL00011] Politics for Rocket Scientists: An Introduction to Political Science for Non-Political Scientists,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1351319/study-year/1619,6,1
121,Support Electives,[SOT82534] Practical Seminar Legal Tech Special,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3757093/study-year/1619,3,1
121,Support Electives,[SOT86402] Qualitative Methods,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3381940/study-year/1619,6,1
121,Support Electives,[SOT82531] Legal Principles of Artificial Intelligence,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3663450/study-year/1619,6,1
121,Support Electives,[SOT82519] Legal Issues of the Use of Artificial Intelligence,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3321046/study-year/1619,6,1
121,Support Electives,[SOT86102] Risk & Crisis Communication (3 ECTS),,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4181347/study-year/1619,3,1
121,Support Electives,[SOT86080] Risk & Crisis Communication (6 ECTS),,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025111/study-year/1619,6,1
121,Support Electives,[CIT3640001] Sanitätsausbildung,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3342019/study-year/1619,3,1
121,Support Electives,[IN9010] Seminar: Science and Ethics,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473902/study-year/1619,4,1
121,Support Electives,[IN9007] SET-Tutor,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473898/study-year/1619,2,1
121,Support Electives,[IN9009] Leading Yourself and Others,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473900/study-year/1619,4,1
121,Support Electives,[SOT46402] Society and Technology,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025779/study-year/1619,6,1
121,Support Electives,[EI04015] Stage Coaching for Engineers and Scientists,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1624810/study-year/1619,3,1
121,Support Electives,[SOT86083] Start-up Skills - Legal Fundamentals,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025123/study-year/1619,6,1
121,Support Electives,[AR30382] Fast Track Design Methods,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1430306/study-year/1619,3,1
121,Support Electives,[SOT86611] Sustainability Politics and Policy,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3381946/study-year/1619,6,1
121,Support Electives,[SOT86085] Sustainable Transitions,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025131/study-year/1619,6,1
121,Support Electives,[POL60402] Technology and Development,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2641078/study-year/1619,6,1
121,Support Electives,[SOT86087] Technology and the Public Interest,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025135/study-year/1619,6,1
121,Support Electives,[WI000813] Technology Entrepreneurship Lab,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/584574/study-year/1619,6,1
121,Support Electives,[MW2245] Think. Make. Start.,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1077017/study-year/1619,6,1
